bintang.users2502@yopmail.com,Bintang Regis 2601,3000000000002501,01-01-2001,Surabaya,0
bintang.users2503@yopmail.com,Bintang Regis 2602,3000000000002502,01-01-2001,Surabaya,0
bintang.users2504@yopmail.com,Bintang Regis 2603,3000000000002503,01-01-2001,Surabaya,0
bintang.users2505@yopmail.com,Bintang Regis 2604,3000000000002504,01-01-2001,Surabaya,0
bintang.users2506@yopmail.com,Bintang Regis 2605,3000000000002505,01-01-2001,Surabaya,0
bintang.users2507@yopmail.com,Bintang Regis 2606,3000000000002506,01-01-2001,Surabaya,0
bintang.users2508@yopmail.com,Bintang Regis 2607,3000000000002507,01-01-2001,Surabaya,0
bintang.users2509@yopmail.com,Bintang Regis 2608,3000000000002508,01-01-2001,Surabaya,0
bintang.users2510@yopmail.com,Bintang Regis 2609,3000000000002509,01-01-2001,Surabaya,0
bintang.users2511@yopmail.com,Bintang Regis 2610,3000000000002510,01-01-2001,Surabaya,0
bintang.users2512@yopmail.com,Bintang Regis 2611,3000000000002511,01-01-2001,Surabaya,0
bintang.users2513@yopmail.com,Bintang Regis 2612,3000000000002512,01-01-2001,Surabaya,0
bintang.users2514@yopmail.com,Bintang Regis 2613,3000000000002513,01-01-2001,Surabaya,0
bintang.users2515@yopmail.com,Bintang Regis 2614,3000000000002514,01-01-2001,Surabaya,0
bintang.users2516@yopmail.com,Bintang Regis 2615,3000000000002515,01-01-2001,Surabaya,0
bintang.users2517@yopmail.com,Bintang Regis 2616,3000000000002516,01-01-2001,Surabaya,0
bintang.users2518@yopmail.com,Bintang Regis 2617,3000000000002517,01-01-2001,Surabaya,0
bintang.users2519@yopmail.com,Bintang Regis 2618,3000000000002518,01-01-2001,Surabaya,0
bintang.users2520@yopmail.com,Bintang Regis 2619,3000000000002519,01-01-2001,Surabaya,0
bintang.users2521@yopmail.com,Bintang Regis 2620,3000000000002520,01-01-2001,Surabaya,0
bintang.users2522@yopmail.com,Bintang Regis 2621,3000000000002521,01-01-2001,Surabaya,0
bintang.users2523@yopmail.com,Bintang Regis 2622,3000000000002522,01-01-2001,Surabaya,0
bintang.users2524@yopmail.com,Bintang Regis 2623,3000000000002523,01-01-2001,Surabaya,0
bintang.users2525@yopmail.com,Bintang Regis 2624,3000000000002524,01-01-2001,Surabaya,0
bintang.users2526@yopmail.com,Bintang Regis 2625,3000000000002525,01-01-2001,Surabaya,0
bintang.users2527@yopmail.com,Bintang Regis 2626,3000000000002526,01-01-2001,Surabaya,0
bintang.users2528@yopmail.com,Bintang Regis 2627,3000000000002527,01-01-2001,Surabaya,0
bintang.users2529@yopmail.com,Bintang Regis 2628,3000000000002528,01-01-2001,Surabaya,0
bintang.users2530@yopmail.com,Bintang Regis 2629,3000000000002529,01-01-2001,Surabaya,0
bintang.users2531@yopmail.com,Bintang Regis 2630,3000000000002530,01-01-2001,Surabaya,0
bintang.users2532@yopmail.com,Bintang Regis 2631,3000000000002531,01-01-2001,Surabaya,0
bintang.users2533@yopmail.com,Bintang Regis 2632,3000000000002532,01-01-2001,Surabaya,0
bintang.users2534@yopmail.com,Bintang Regis 2633,3000000000002533,01-01-2001,Surabaya,0
bintang.users2535@yopmail.com,Bintang Regis 2634,3000000000002534,01-01-2001,Surabaya,0
bintang.users2536@yopmail.com,Bintang Regis 2635,3000000000002535,01-01-2001,Surabaya,0
bintang.users2537@yopmail.com,Bintang Regis 2636,3000000000002536,01-01-2001,Surabaya,0
bintang.users2538@yopmail.com,Bintang Regis 2637,3000000000002537,01-01-2001,Surabaya,0
bintang.users2539@yopmail.com,Bintang Regis 2638,3000000000002538,01-01-2001,Surabaya,0
bintang.users2540@yopmail.com,Bintang Regis 2639,3000000000002539,01-01-2001,Surabaya,0
bintang.users2541@yopmail.com,Bintang Regis 2640,3000000000002540,01-01-2001,Surabaya,0
bintang.users2542@yopmail.com,Bintang Regis 2641,3000000000002541,01-01-2001,Surabaya,0
bintang.users2543@yopmail.com,Bintang Regis 2642,3000000000002542,01-01-2001,Surabaya,0
bintang.users2544@yopmail.com,Bintang Regis 2643,3000000000002543,01-01-2001,Surabaya,0
bintang.users2545@yopmail.com,Bintang Regis 2644,3000000000002544,01-01-2001,Surabaya,0
bintang.users2546@yopmail.com,Bintang Regis 2645,3000000000002545,01-01-2001,Surabaya,0
bintang.users2547@yopmail.com,Bintang Regis 2646,3000000000002546,01-01-2001,Surabaya,0
bintang.users2548@yopmail.com,Bintang Regis 2647,3000000000002547,01-01-2001,Surabaya,0
bintang.users2549@yopmail.com,Bintang Regis 2648,3000000000002548,01-01-2001,Surabaya,0
bintang.users2550@yopmail.com,Bintang Regis 2649,3000000000002549,01-01-2001,Surabaya,0
bintang.users2551@yopmail.com,Bintang Regis 2650,3000000000002550,01-01-2001,Surabaya,0
bintang.users2552@yopmail.com,Bintang Regis 2651,3000000000002551,01-01-2001,Surabaya,0
bintang.users2553@yopmail.com,Bintang Regis 2652,3000000000002552,01-01-2001,Surabaya,0
bintang.users2554@yopmail.com,Bintang Regis 2653,3000000000002553,01-01-2001,Surabaya,0
bintang.users2555@yopmail.com,Bintang Regis 2654,3000000000002554,01-01-2001,Surabaya,0
bintang.users2556@yopmail.com,Bintang Regis 2655,3000000000002555,01-01-2001,Surabaya,0
bintang.users2557@yopmail.com,Bintang Regis 2656,3000000000002556,01-01-2001,Surabaya,0
bintang.users2558@yopmail.com,Bintang Regis 2657,3000000000002557,01-01-2001,Surabaya,0
