bintang.users3002@yopmail.com,Bintang Regis 3101,3000000000003001,01-01-2001,Surabaya,0
bintang.users3003@yopmail.com,Bintang Regis 3102,3000000000003002,01-01-2001,Surabaya,0
bintang.users3004@yopmail.com,Bintang Regis 3103,3000000000003003,01-01-2001,Surabaya,0
bintang.users3005@yopmail.com,Bintang Regis 3104,3000000000003004,01-01-2001,Surabaya,0
bintang.users3006@yopmail.com,Bintang Regis 3105,3000000000003005,01-01-2001,Surabaya,0
bintang.users3007@yopmail.com,Bintang Regis 3106,3000000000003006,01-01-2001,Surabaya,0
bintang.users3008@yopmail.com,Bintang Regis 3107,3000000000003007,01-01-2001,Surabaya,0
bintang.users3009@yopmail.com,Bintang Regis 3108,3000000000003008,01-01-2001,Surabaya,0
bintang.users3010@yopmail.com,Bintang Regis 3109,3000000000003009,01-01-2001,Surabaya,0
bintang.users3011@yopmail.com,Bintang Regis 3110,3000000000003010,01-01-2001,Surabaya,0
bintang.users3012@yopmail.com,Bintang Regis 3111,3000000000003011,01-01-2001,Surabaya,0
bintang.users3013@yopmail.com,Bintang Regis 3112,3000000000003012,01-01-2001,Surabaya,0
bintang.users3014@yopmail.com,Bintang Regis 3113,3000000000003013,01-01-2001,Surabaya,0
bintang.users3015@yopmail.com,Bintang Regis 3114,3000000000003014,01-01-2001,Surabaya,0
bintang.users3016@yopmail.com,Bintang Regis 3115,3000000000003015,01-01-2001,Surabaya,0
bintang.users3017@yopmail.com,Bintang Regis 3116,3000000000003016,01-01-2001,Surabaya,0
bintang.users3018@yopmail.com,Bintang Regis 3117,3000000000003017,01-01-2001,Surabaya,0
bintang.users3019@yopmail.com,Bintang Regis 3118,3000000000003018,01-01-2001,Surabaya,0
bintang.users3020@yopmail.com,Bintang Regis 3119,3000000000003019,01-01-2001,Surabaya,0
bintang.users3021@yopmail.com,Bintang Regis 3120,3000000000003020,01-01-2001,Surabaya,0
bintang.users3022@yopmail.com,Bintang Regis 3121,3000000000003021,01-01-2001,Surabaya,0
bintang.users3023@yopmail.com,Bintang Regis 3122,3000000000003022,01-01-2001,Surabaya,0
bintang.users3024@yopmail.com,Bintang Regis 3123,3000000000003023,01-01-2001,Surabaya,0
bintang.users3025@yopmail.com,Bintang Regis 3124,3000000000003024,01-01-2001,Surabaya,0
bintang.users3026@yopmail.com,Bintang Regis 3125,3000000000003025,01-01-2001,Surabaya,0
bintang.users3027@yopmail.com,Bintang Regis 3126,3000000000003026,01-01-2001,Surabaya,0
bintang.users3028@yopmail.com,Bintang Regis 3127,3000000000003027,01-01-2001,Surabaya,0
bintang.users3029@yopmail.com,Bintang Regis 3128,3000000000003028,01-01-2001,Surabaya,0
bintang.users3030@yopmail.com,Bintang Regis 3129,3000000000003029,01-01-2001,Surabaya,0
bintang.users3031@yopmail.com,Bintang Regis 3130,3000000000003030,01-01-2001,Surabaya,0
bintang.users3032@yopmail.com,Bintang Regis 3131,3000000000003031,01-01-2001,Surabaya,0
bintang.users3033@yopmail.com,Bintang Regis 3132,3000000000003032,01-01-2001,Surabaya,0
bintang.users3034@yopmail.com,Bintang Regis 3133,3000000000003033,01-01-2001,Surabaya,0
bintang.users3035@yopmail.com,Bintang Regis 3134,3000000000003034,01-01-2001,Surabaya,0
bintang.users3036@yopmail.com,Bintang Regis 3135,3000000000003035,01-01-2001,Surabaya,0
bintang.users3037@yopmail.com,Bintang Regis 3136,3000000000003036,01-01-2001,Surabaya,0
bintang.users3038@yopmail.com,Bintang Regis 3137,3000000000003037,01-01-2001,Surabaya,0
bintang.users3039@yopmail.com,Bintang Regis 3138,3000000000003038,01-01-2001,Surabaya,0
bintang.users3040@yopmail.com,Bintang Regis 3139,3000000000003039,01-01-2001,Surabaya,0
bintang.users3041@yopmail.com,Bintang Regis 3140,3000000000003040,01-01-2001,Surabaya,0
bintang.users3042@yopmail.com,Bintang Regis 3141,3000000000003041,01-01-2001,Surabaya,0
bintang.users3043@yopmail.com,Bintang Regis 3142,3000000000003042,01-01-2001,Surabaya,0
bintang.users3044@yopmail.com,Bintang Regis 3143,3000000000003043,01-01-2001,Surabaya,0
bintang.users3045@yopmail.com,Bintang Regis 3144,3000000000003044,01-01-2001,Surabaya,0
bintang.users3046@yopmail.com,Bintang Regis 3145,3000000000003045,01-01-2001,Surabaya,0
bintang.users3047@yopmail.com,Bintang Regis 3146,3000000000003046,01-01-2001,Surabaya,0
bintang.users3048@yopmail.com,Bintang Regis 3147,3000000000003047,01-01-2001,Surabaya,0
bintang.users3049@yopmail.com,Bintang Regis 3148,3000000000003048,01-01-2001,Surabaya,0
bintang.users3050@yopmail.com,Bintang Regis 3149,3000000000003049,01-01-2001,Surabaya,0
bintang.users3051@yopmail.com,Bintang Regis 3150,3000000000003050,01-01-2001,Surabaya,0
bintang.users3052@yopmail.com,Bintang Regis 3151,3000000000003051,01-01-2001,Surabaya,0
bintang.users3053@yopmail.com,Bintang Regis 3152,3000000000003052,01-01-2001,Surabaya,0
bintang.users3054@yopmail.com,Bintang Regis 3153,3000000000003053,01-01-2001,Surabaya,0
bintang.users3055@yopmail.com,Bintang Regis 3154,3000000000003054,01-01-2001,Surabaya,0
bintang.users3056@yopmail.com,Bintang Regis 3155,3000000000003055,01-01-2001,Surabaya,0
bintang.users3057@yopmail.com,Bintang Regis 3156,3000000000003056,01-01-2001,Surabaya,0
