bintang.users302@yopmail.com,Bintang Regis 401,3000000000000301,01-01-2001,Surabaya,0
bintang.users303@yopmail.com,Bintang Regis 402,3000000000000302,01-01-2001,Surabaya,0
bintang.users304@yopmail.com,Bintang Regis 403,3000000000000303,01-01-2001,Surabaya,0
bintang.users305@yopmail.com,Bintang Regis 404,3000000000000304,01-01-2001,Surabaya,0
bintang.users306@yopmail.com,Bintang Regis 405,3000000000000305,01-01-2001,Surabaya,0
bintang.users307@yopmail.com,Bintang Regis 406,3000000000000306,01-01-2001,Surabaya,0
bintang.users308@yopmail.com,Bintang Regis 407,3000000000000307,01-01-2001,Surabaya,0
bintang.users309@yopmail.com,Bintang Regis 408,3000000000000308,01-01-2001,Surabaya,0
bintang.users310@yopmail.com,Bintang Regis 409,3000000000000309,01-01-2001,Surabaya,0
bintang.users311@yopmail.com,Bintang Regis 410,3000000000000310,01-01-2001,Surabaya,0
bintang.users312@yopmail.com,Bintang Regis 411,3000000000000311,01-01-2001,Surabaya,0
bintang.users313@yopmail.com,Bintang Regis 412,3000000000000312,01-01-2001,Surabaya,0
bintang.users314@yopmail.com,Bintang Regis 413,3000000000000313,01-01-2001,Surabaya,0
bintang.users315@yopmail.com,Bintang Regis 414,3000000000000314,01-01-2001,Surabaya,0
bintang.users316@yopmail.com,Bintang Regis 415,3000000000000315,01-01-2001,Surabaya,0
bintang.users317@yopmail.com,Bintang Regis 416,3000000000000316,01-01-2001,Surabaya,0
bintang.users318@yopmail.com,Bintang Regis 417,3000000000000317,01-01-2001,Surabaya,0
bintang.users319@yopmail.com,Bintang Regis 418,3000000000000318,01-01-2001,Surabaya,0
bintang.users320@yopmail.com,Bintang Regis 419,3000000000000319,01-01-2001,Surabaya,0
bintang.users321@yopmail.com,Bintang Regis 420,3000000000000320,01-01-2001,Surabaya,0
bintang.users322@yopmail.com,Bintang Regis 421,3000000000000321,01-01-2001,Surabaya,0
bintang.users323@yopmail.com,Bintang Regis 422,3000000000000322,01-01-2001,Surabaya,0
