bintang.users202@yopmail.com,Bintang Regis 301,3000000000000201,01-01-2001,Surabaya,0
bintang.users203@yopmail.com,Bintang Regis 302,3000000000000202,01-01-2001,Surabaya,0
bintang.users204@yopmail.com,Bintang Regis 303,3000000000000203,01-01-2001,Surabaya,0
bintang.users205@yopmail.com,Bintang Regis 304,3000000000000204,01-01-2001,Surabaya,0
bintang.users206@yopmail.com,Bintang Regis 305,3000000000000205,01-01-2001,Surabaya,0
bintang.users207@yopmail.com,Bintang Regis 306,3000000000000206,01-01-2001,Surabaya,0
bintang.users208@yopmail.com,Bintang Regis 307,3000000000000207,01-01-2001,Surabaya,0
bintang.users209@yopmail.com,Bintang Regis 308,3000000000000208,01-01-2001,Surabaya,0
bintang.users210@yopmail.com,Bintang Regis 309,3000000000000209,01-01-2001,Surabaya,0
bintang.users211@yopmail.com,Bintang Regis 310,3000000000000210,01-01-2001,Surabaya,0
bintang.users212@yopmail.com,Bintang Regis 311,3000000000000211,01-01-2001,Surabaya,0
bintang.users213@yopmail.com,Bintang Regis 312,3000000000000212,01-01-2001,Surabaya,0
bintang.users214@yopmail.com,Bintang Regis 313,3000000000000213,01-01-2001,Surabaya,0
bintang.users215@yopmail.com,Bintang Regis 314,3000000000000214,01-01-2001,Surabaya,0
bintang.users216@yopmail.com,Bintang Regis 315,3000000000000215,01-01-2001,Surabaya,0
bintang.users217@yopmail.com,Bintang Regis 316,3000000000000216,01-01-2001,Surabaya,0
bintang.users218@yopmail.com,Bintang Regis 317,3000000000000217,01-01-2001,Surabaya,0
bintang.users219@yopmail.com,Bintang Regis 318,3000000000000218,01-01-2001,Surabaya,0
bintang.users220@yopmail.com,Bintang Regis 319,3000000000000219,01-01-2001,Surabaya,0
bintang.users221@yopmail.com,Bintang Regis 320,3000000000000220,01-01-2001,Surabaya,0
bintang.users222@yopmail.com,Bintang Regis 321,3000000000000221,01-01-2001,Surabaya,0
bintang.users223@yopmail.com,Bintang Regis 322,3000000000000222,01-01-2001,Surabaya,0
bintang.users224@yopmail.com,Bintang Regis 323,3000000000000223,01-01-2001,Surabaya,0
bintang.users225@yopmail.com,Bintang Regis 324,3000000000000224,01-01-2001,Surabaya,0
bintang.users226@yopmail.com,Bintang Regis 325,3000000000000225,01-01-2001,Surabaya,0
bintang.users227@yopmail.com,Bintang Regis 326,3000000000000226,01-01-2001,Surabaya,0
bintang.users228@yopmail.com,Bintang Regis 327,3000000000000227,01-01-2001,Surabaya,0
bintang.users229@yopmail.com,Bintang Regis 328,3000000000000228,01-01-2001,Surabaya,0
bintang.users230@yopmail.com,Bintang Regis 329,3000000000000229,01-01-2001,Surabaya,0
bintang.users231@yopmail.com,Bintang Regis 330,3000000000000230,01-01-2001,Surabaya,0
bintang.users232@yopmail.com,Bintang Regis 331,3000000000000231,01-01-2001,Surabaya,0
bintang.users233@yopmail.com,Bintang Regis 332,3000000000000232,01-01-2001,Surabaya,0
bintang.users234@yopmail.com,Bintang Regis 333,3000000000000233,01-01-2001,Surabaya,0
bintang.users235@yopmail.com,Bintang Regis 334,3000000000000234,01-01-2001,Surabaya,0
