user.email,user.referenceId,res.status,res.timings.duration,message,documentId
nana_barat@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,5283.6518,Success,62c5432d-1f8b-4d9b-a8f3-db292ba21354
starry.admin@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,930.9139,Success,dad18595-9863-46b5-98b9-0e9267f3ed05
fay00222@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,3402.1464,Success,f616da2d-4ee8-4824-86cf-c3323bdfe943
admin.barat@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,4951.1789,Success,e6042fe4-caa9-4c84-bf3a-3a7cf95eedf1
fay00533@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,916.2991,Success,6477882f-b4c7-4cd8-9ef0-73582e6a6b81
gina.barat@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,8072.5429,Success,24e25b71-3870-4683-aabc-875357bdab60
bola.sysadmin@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,524.9897,Success,000ea143-110d-4882-83fe-75bd60470097
sysadminprita5@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,2146.3217,Success,1442437a-3ec5-4d87-b367-97f86d165dc3
nana_barat@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,5672.8282,Success,de95871c-5186-4b85-adc0-044cb0eb6820
sari.starry@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,498.0794,Success,f2755640-9a6f-44a6-a04a-1bc49e2e1e1c
fay00222@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,3717.7562,Success,70e97bcb-8201-4874-a40c-6423dceb3ff7
admin.barat@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,4989.5547,Success,a91cd54c-439e-4eaa-bb77-19c1186a07f0
sari.starry@yopmail.com,b6cbf1f6-d469-4973-8e77-9fc25724da5e,200,661.0009,Success,cfdafc51-efdc-4c2b-b0af-0c185fb9baaf
